id_discharge,target,formula_discharge
mp-753032,250.70311614236397,LiMn2F5
mp-763784,195.11030233624408,LiMn2F6
mp-1111072,761.0728474135905,Li3MnF6
mp-757600,415.1127321537969,Li3MnF6
mp-760139,298.17706630121404,Li2MnF4
mp-767065,105.68666652983896,LiMn3F10
mp-757143,105.1439755188833,Li2Mn3F10
mp-777812,202.35039975200235,Li3MnF6
mp-767649,199.34833561556573,Li2VF6
mp-767631,199.6711831920753,Li3VF6
mp-857358,193.6472969877645,Li4VF6
mp-763349,148.9664132715287,Li2MnF4
mp-1177082,302.05791023666995,Li5MnF8
mp-760028,67.17985570404021,Li3MnF6
mp-766942,108.89271224823186,Li2MnF5
mp-759420,102.0959439480687,Li3MnF5
mp-773010,70.66347525922069,LiFe23O32
mp-757153,319.26773726970595,LiFe5O8
mp-760142,749.6358455320658,Li12Fe5O16
mp-756629,300.07748667792555,Li5MnF8
mp-759844,297.30941577809153,Li6MnF8
mp-759570,44.45901486194564,LiV5F11
mp-757829,44.02228704044267,LiCrPO4
mp-761166,393.275943176434,LiFeF3
mp-765497,155.63844248452216,LiVF4
mp-766139,150.30378015791717,Li2V2F7
mp-765496,118.74532044240058,LiV3F10
mp-758181,132.60340881181136,Li2VF4
mp-849361,132.90246873524416,LiVF5
mp-767589,123.36688676428948,LiVF5
mp-863384,125.10540885113473,Li2VF5
mp-767672,108.95007263613373,LiVF5
mp-767661,106.6887747261089,Li2VF5
mp-759184,103.902709909862,Li3VF5
mp-765480,105.40630594553492,LiVF5
mp-753861,221.5940438629809,Li2VF6
mp-766954,117.81509134777032,LiVF5
mp-767605,109.89572895179676,Li2VF5
mp-758670,105.00453033827738,Li3VF5
mp-753981,231.1232435703952,Li2Mn7F18
mp-753570,274.3751500795859,Li2Mn7F16
mp-849541,87.49556227352939,Li2V2F7
mp-760005,78.24049369412043,LiV6F13
mp-753073,169.69096604115458,Li2V2F7
mp-760794,64.18582359235556,LiVF4
mp-26923,133.3532011799906,LiCrPO5
mp-752911,194.01887084681528,LiVF3
mp-767699,149.55607151638986,LiVF4
mp-752499,281.76566942748065,Li2VF4
mp-759035,210.36660688435484,LiVF5
mp-26046,52.40499987471444,LiCr2(PO4)3
mp-26045,100.53727652019764,Li3Cr2(PO4)3
mp-760100,45.87317394428489,Li4Cr2(PO4)3
mp-759186,116.85785491881543,LiVF5
mp-757195,139.85926215742634,LiVF4
mp-752901,70.4915701764292,Li3V2F8
mp-765781,266.079379657201,LiVF5
mp-1111067,758.4179295356533,Li3VF6
mp-859136,196.2084323469162,Li2VF6
mp-753597,214.21535150832457,Li2VF6
mp-753390,211.1421683473697,Li3VF6
mp-763793,265.2168885653997,Li2Mn3F8
mp-761147,231.45332502116815,Li3Mn2F9
mp-754135,237.0668992543212,Li3Mn2F9
mp-759476,294.15784133939536,Li4MnF7
mp-765457,171.87537296273106,LiMnF3
mp-759527,82.36817776837525,LiMn2F7
mp-759600,78.93421816195197,Li2Mn2F7
mp-21735,72.72567117780821,LiFe5O8
mp-556229,247.63586427138193,Li2MnF5
mp-761161,226.80048256902217,Li3MnF5
mp-25386,147.50769788744157,Li(FeO2)2
mp-755709,147.58481334060923,LiFeO2
mp-558059,317.8248520210828,LiMnF4
mp-1177921,277.2020927815254,Li2MnF4
mp-760293,216.78698730693293,LiMn2F5
mp-754676,390.5965326608248,LiMnF3
mp-759511,103.52562733490208,Li2VF6
mp-759464,103.55116921120604,Li3VF6
mp-1176639,78.16552951988295,LiMnF4
mp-757174,69.85283775811094,LiMn2F6
mp-753115,150.76579408475547,LiMnF4
mp-764280,277.3176186194867,Li2MnF4
mp-1177797,44.52038242628402,Li2VF6
mp-760823,37.690462459414725,Li11V4F24
mp-778554,269.7281850701014,Li2MnF4
mp-504103,121.84205474232326,Li(WO2)2
mp-1177790,67.24348776018299,Li2VF6
mp-21633,67.39404573808888,Li3VF6
mp-759158,94.3425681750025,Li3MnF5
mp-759929,88.61964899233524,LiMn2F7
mp-759249,83.9842326907808,Li2Mn2F7
mp-759477,89.38581438590387,Li2Mn2F7
mp-752476,46.91461941324814,Li3(FeO2)5
mp-756497,93.73325278330326,LiFeO2
mp-759022,200.59574179124104,Li5Fe5O12
mp-762575,64.01991452402332,Li2(FeO2)3
mp-1177185,304.5166928185321,Li5Fe3O8
mp-1101736,564.0139300843904,LiFe3O4
mp-753133,102.29499580128709,Li3(FeO3)2
mp-849695,217.2468517264807,Li2FeO3
mp-759613,123.82906380016372,LiMn2OF3
mp-1342258,543.9613330285065,Li3Mn5OF11
mp-770834,54.65377484452632,Li5FeO4
mp-756480,218.76607053133364,Li3(FeO2)4
mp-19419,323.9526845082028,LiFeO2
mp-754802,70.37959662018314,Li5(FeO2)4
mp-753079,168.650307529704,LiMn7(OF3)3
mp-775737,241.66294909120293,LiNi9O10
mp-758747,21.616775937020023,Li6(NiO2)11
mp-756446,103.33203543739307,LiNiO2
mp-758517,432.45082465293245,Li11Ni13O24
mp-780518,115.08650233334308,Li5(NiO2)4
mp-26361,102.7441994430331,LiCo(PO3)4
mp-1235270,17.374018592987078,Li(FeO2)8
mp-771894,38.6816059322834,Li3FeO3
mp-754803,149.78536054618758,Li(FeO2)2
mp-1177943,478.2115015811804,Li2FeO2
mp-780312,107.31509874132348,Li5(FeO2)4
mp-754977,191.9225020115034,LiFeO2
mp-764671,197.12798449531044,LiMn7O7F
mp-760368,264.49038019277504,LiMn5O5F
mp-759970,181.5087762779177,Li4Mn3OF8
mp-759115,235.57477982930695,LiMn5O3F5
mp-766892,287.96115867914835,Li4Ni5O9
mp-766878,367.4897398696267,Li13Ni15O28
mp-755504,283.55272688602304,Li3MnOF3
mp-1235587,198.1050092560007,LiNi9O13
mp-760393,107.19938168700207,Li4MnOF4
mp-769519,82.09145593854748,Li21(FeO4)4
mp-756155,79.86846060129504,Li6FeO4
mp-752744,903.8766136212872,Li4Mn5O9F
mp-753735,225.77688804965024,Li5Mn5O9F
mp-584674,54.0423464498747,LiCo(PO3)3
mp-756644,324.1205903862338,Li8Fe7O15
mp-756527,75.27557929275693,LiFeO2
mp-759241,98.47575540554094,Li4Fe7O12
mp-756856,195.98835221716,Li5Fe7O12
mp-850218,34.61260503155516,Li35(FeO4)8
mp-19511,34.69652562727452,Li5FeO4
mp-753411,275.7041097283122,LiMn5O7F
mp-753977,396.08538459618455,Li4Mn3(OF3)2
mp-1222771,38.355392585574,Li3(WO3)8
mp-756203,25.505365016259503,Li(WO3)2
mp-1235358,42.9226390357301,LiHf8(N2O)4
mp-756757,124.23749895654944,LiMn2OF3
mp-754756,1700.3322962673,Li2NiO2
mp-754023,543.961281244274,Li3Mn5OF11
mp-799530,540.8192137797897,Li3Mn5OF11
mp-753344,174.2998378804574,LiNi6O7
mp-504262,138.0096795435912,LiCo(PO3)3
mp-752883,66.8598513110917,Li2(FeO2)3
mp-1236025,18.060434931277808,Li(FeO2)8
mp-755242,108.32214736223816,Li3(FeO3)2
mp-759394,103.92459220466286,Li2FeO3
mp-763440,155.3292511991589,Li8Mn(O2F)2
mp-759714,150.09713058663786,Li2Mn3OF6
mp-753996,127.3721225195296,LiMn2OF3
mp-761162,295.2293709159862,Li2Mn3OF6
mp-753835,141.4892468127028,LiMn2O3F
mp-753341,161.825440378349,LiMn3(OF3)2
mp-759593,570.1387650538804,Li5Mn3O5F3
mp-1176658,247.06859940634507,LiMn2O2F3
mp-761138,238.02559619471083,Li2Mn4OF8
mp-763431,239.01826057316904,LiMn5O3F5
mp-766611,473.2759848919108,Li17Ni11O28
mp-1347196,540.8192137797897,Li3Mn5OF11
mp-38676,35.74085696160765,Li11(NiO2)12
mp-1235315,197.73603455495055,LiMn6O5F7
mp-1273274,306.76757541485756,LiNi3O4
mp-1232977,94.32098199108532,LiMn6(OF2)4
mp-22042,124.08046933326423,LiCo2P3O10
mp-540530,193.3154958226373,Li2Co(PO3)4
mp-760153,540.8192326328999,Li3Mn5OF11
mp-19183,918.0764952080568,Li2NiO2
mp-26015,63.03735000280685,LiCo(PO3)3
mp-866271,283.4239523667489,LiNiO2
mp-1176588,105.7749328829164,LiNiO2
mp-26997,44.83459351739142,LiCo(PO3)4
mp-26925,99.7475622658108,LiCo(PO3)4
mp-26861,88.68767602150183,LiCo(PO3)4
mp-31560,87.41424681274637,Li2Co(PO3)4
mp-540469,354.2270689825842,Li2Co3(P2O7)2
mp-1287495,81.73641744238193,LiNiO2
mp-1045516,325.58054520186954,Li(NiO2)2
mp-755972,81.21945974314481,Li3(NiO2)4
mp-865631,160.69643751855378,LiNiO2
mp-769575,518.6653974873881,Li6Co5(P2O7)4
mp-26201,235.84211552267703,Li3Co3(PO4)4
mp-31614,224.25005855228747,Li3Co3(PO4)4
mp-504263,368.222747418952,Li14Co9(P2O7)8
mp-1311345,52.07905973880007,Li3(NiO2)5
mp-763578,52.07498555030465,Li4(NiO2)5
mp-850062,51.37878760549896,LiNiO2
mp-775872,38.09858574742,LiCo3P4O15
mp-778384,113.1459970983919,Li4Co3P4O15
mp-584817,43.11901241802496,LiCo5(P2O7)4
mp-504376,204.13789234072348,Li6Co5(P2O7)4
mp-26087,96.53528329043765,Li3Co2(PO4)3
mp-780762,46.91212429518127,Li4Co2(PO4)3
mp-780435,46.87337290151314,Li5Co2(PO4)3
mp-697726,333.16004785869035,Li2CoP2O7
mp-26197,97.1785158486414,LiCoP2O7
mp-26423,188.54480862556608,LiCoP2O7
mp-25587,1181.5954092854552,LiNiO2
mp-19308,516.4193189661289,Li2NiO2
mp-775012,200.43547932002093,Li3Co2(PO4)3
mp-25996,65.36698703898317,Li3Co(PO4)2
mp-25995,65.27170128008625,Li4Co(PO4)2
mp-705336,173.4035496177383,Li2Co3(P2O7)2
mp-26177,428.11357932164265,Li3Co3(PO4)4
mp-26567,53.696539421636295,LiCo3(P3O10)2
mp-26204,74.98776096084383,LiCo2P5O16
mp-26203,139.60238104612029,Li3Co2P5O16
mp-26991,69.43674591532334,LiCo(PO3)3
mp-26551,208.4633038696856,Li4Co5(P3O11)2
mp-27043,378.39847730580993,LiCoP2O7
mp-757366,83.20882512840399,Li2CoP2O7
mp-26995,169.59872725445564,LiCoP2O7
mp-778815,78.17874303948128,Li2CoP2O7
mp-1101526,77.31319325036341,LiCo2(PO3)5
mp-771876,29.181645393478068,Li5NiO4
mp-850945,47.981189031098786,Li47(NiO4)8
mp-705277,49.7635884846019,Li2Co(PO3)4
mp-758441,97.48046587713708,Li4(NiO2)5
mp-752908,93.24347012664622,Li6(NiO2)5
mp-755081,86.43755908784287,Li8(NiO2)5
mp-583985,120.59052791360314,Li9Co3P8O29
mp-26715,90.84039932956236,LiCoP2O7
mp-26647,89.51527046967935,LiCoP2O7
mp-26847,82.31011394013136,LiCoP2O7
mp-27045,157.0610634632984,LiCoPO4
mp-31600,84.80026711796678,LiCo(PO3)4
mp-584122,169.97990865118618,Li2Co3(P2O7)2
mp-504230,98.82642902337248,LiCo2P3O10
mp-26135,223.89491458868204,Li3Co3(PO4)4
mp-584239,52.26715507594462,LiCo3P3O11
mp-31603,89.94703222322718,LiCo(PO3)4
mp-26359,89.46871673676102,Li2Co(PO3)4
mp-31557,51.05047871437246,LiCo6P7O24
mp-705332,87.91345649462959,LiCoP2O7
mp-26333,80.78827085208745,Li2CoP2O7
mp-26639,93.99156859658191,LiCoP2O7
mp-31604,82.00392250728055,Li2CoP2O7
mp-771909,286.0640452632535,Li4Mn2P4H3O16
mp-783907,81.22784417948975,LiMnP2HO7
mp-757121,196.26783391170633,Li3V2FeO6
mp-760208,42.69784028856129,Li4V3(FeO6)2
mp-771658,152.25455098569628,Li2NiH12(SO7)2
mp-772649,294.57726446255066,LiVFeO4
mp-1235949,70.690065030994,LiNd4Nb2In2O14
mp-1200057,190.3361681818328,Li7La3(SnO6)2
mp-777769,117.09650503025702,Li4MnH6(S2O9)2
mp-1211827,272.10158574430733,Li2La3Ni2Sn7
mp-771252,119.17535046250153,LiMnH4(SO5)2
mp-772240,114.80135395319138,Li2MnH4(SO5)2
mp-1266205,174.60558311748042,Li3VSi4(HO6)2
mp-754290,58.813076794206665,LiLa4MnO8
mp-754210,120.08790945294322,Li6FeS4
mp-19445,241.51992617012516,LiLa4NiO8
mp-831237,42.86454379245999,LiMnH8(SO6)2
mp-1235780,167.94848603733655,LiLa4Ni3WO12
mp-881807,294.41823728761204,Li2VFeO4
mp-771258,69.08680535866219,LiLa6Mn3O14
mp-849778,539.0841121894179,Li6Mn3Nb(PO4)6
mp-19377,169.64132777435063,LiLa2MoO6
mp-766091,85.39766290819301,Li4La5Ti6Nb2O26
mp-1663998,311.613147414478,Li2Mn3FeO8
mp-763959,155.82820486041467,Li3Mn3FeO8
mp-782001,226.03502292335745,Li8La4TiNb7O28
mp-1222475,318.59699472792124,Li7Mn2N3
mp-770951,597.5014114002387,Li4Mn3Ni3(TeO8)2
mp-752916,234.16038512942205,Li4V3(FeO5)2
mp-755172,234.36855202984344,Li5V3(FeO5)2
mp-1040470,96.99636748062282,Li(FeS2)2
mp-1176715,96.28515061245444,LiFeS2
mp-867956,375.6637462932699,Li4Mn5Ni(PO4)6
mp-777402,874.4356113231346,Li10Ti2Mn3Ni3O16
mp-1222364,87.70540607907182,LiLaNb4O12
mp-1212139,39.920595113895416,Li6La3(SbO6)2
mp-776611,374.8441188917031,Li4Mn2NbNi3(PO4)6
mp-1177549,153.93577494248646,Li3VFe3O8
mp-774573,192.12253418070117,Li2Mn2Ni(PO4)3
mp-762374,19.403044587996405,Li4La3Nb12O36
mp-778744,297.5692623367351,Li2MnNi(PO4)2
mp-770950,58.65651813042079,LiLa4MnO8
mp-1222623,72.66779650798499,LiLa3MnO7
mp-757099,617.6345585926914,Li4MnNi3(PO4)4
mp-775926,130.27076368627516,Li4Mn3Ni3(PO4)6
mp-1222315,378.0272130924442,LiLaTi2O6
mp-753896,537.8855904810664,Li4Mn3Sb(PO4)4
mp-772995,502.89343903318377,Li7Ti12Fe5O32
mp-770417,385.492485311007,Li4Mn2VNi3(PO4)6
mp-776756,384.0583474274534,Li4TiMn2Ni3(PO4)6
mp-754724,266.8079393793944,Li2MnNbO4
mp-861478,559.1602785333129,Li4Mn3Nb(PO4)4
mp-756861,178.8548102508546,LiLa4Ti3O12
mp-776373,560.9736603889744,Li6Mn3Sn(PO4)6
mp-1176895,388.0903383260595,Li8Mn7Sn(PO4)12
mp-756002,230.74112685042087,Li2TiFe2O5
mp-860889,253.5156024714221,Li2MnSn(PO4)2
mp-760345,152.5603111827907,Li3TiFe3O8
mp-757417,586.509927647985,Li4Mn3Ni(PO4)4
mp-1177671,185.3887164598868,Li3La5Ti8O24
mp-1235023,134.3804702047672,LiZn2(FeO2)4
mp-757170,269.2450850335726,Li4Mn3Sn(PO4)4
mp-780717,385.8589106132377,Li8Mn7Nb(PO4)12
mp-776162,395.6514673602525,Li8Mn7Ni(PO4)12
mp-771186,128.14944974483095,Li4Mn3Ni3(PO4)6
mp-780131,93.80178911400328,Li7MnNi3(PO4)6
mp-752433,183.20736374478025,LiLa3Ti4O12
mp-862462,345.02314069763827,Li2MnV4NiO12
mp-756813,570.969785008405,Li4TiMn3(PO4)4
mp-1176842,386.6536924696164,Li8Mn7Sb(PO4)12
mp-778808,41.5097584866804,Li6La3Nb2O12
mp-774498,389.4145630683282,Li3Ti(FeO3)2
mp-780417,584.7295252888782,Li3MnNb4O12
mp-850367,359.7630843834562,Li4Mn5Sn(PO4)6
mp-1177012,549.5783068775676,Li6Mn3Sb(PO4)6
mp-1177837,153.85192338976347,Li2TiFeO4
mp-756486,288.71967639804933,Li2Mn3NbO8
mp-776113,392.8061128056939,Li8TiMn7(PO4)12
mp-774245,197.710239419038,Li5Mn5(NiO6)2
mp-1177280,568.945827878127,Li4Ti3Mn3(SnO8)2
mp-1285981,96.24739935864793,Li2TiFeO4
mp-771112,156.58200105213436,Li2Mn3NiO8
mp-758152,271.4859059366731,Li4Ti3Mn3(TeO8)2
mp-760956,322.7022687155671,Li6Mn5Ni3O16
mp-802127,248.9614869045808,LiMnVP2(HO5)2
mp-755397,105.97408978236902,Li5Mn3(SnO5)2
mp-762694,232.4408229278764,Li3Ti2Fe3O10
mp-759041,116.47991079680558,Li4Ti2Fe3O10
mp-1304342,143.8114880860875,Li2TiFeO4
mp-774465,95.38877205427454,LiMn(SO4)2
mp-753439,224.30689696414956,Li3MnVP2(HO5)2
mp-774707,187.1971483737719,Li5Mn5(SeO3)8
mp-769612,540.7908322394471,Li6Mn3P6WO24
mp-1235595,604.3671469096922,LiTiFeO4
mp-1285010,287.97868776731434,Li2TiFeO4
mp-768514,88.02613075498687,Li9TiMn3(PO4)6
mp-773112,95.87104497400732,LiMn(SO4)2
mp-773363,132.65832883801056,Li4Mn3WO8
mp-758510,137.22683357685636,Li2Mn2NiO6
mp-756831,401.98106736593166,Li3Mn2NiO6
mp-768608,92.48360667601072,LiMn2(SO4)3
mp-753964,762.4382444961625,Li4Mn5NiO12
mp-1303020,266.14656356355493,Li2Mn3TeO8
mp-768742,186.46665032272105,Li2Mn2(SO4)3
mp-704600,97.3052965388526,LiTi4Mn(PO4)6
mp-1177350,357.3713301415647,Li4Mn5Sb(PO4)6
mp-757139,559.5763922078619,Li6TiMn3(PO4)6
mp-780178,173.97340765110073,Li8TiMn3(PO4)6
mp-867832,396.7039220540303,Li6TiFe5O12
mp-769631,622.6299070243946,Li2Mn3NiO8
mp-773051,145.53917258576433,Li2Mn3(SeO3)4
mp-1235025,268.431594618301,LiTiFe5O8
mp-754927,250.48220087433833,Li5Mn2Ni3O10
mp-1232994,85.64362857644464,LiSm4Ti2Mn2O12
mp-774292,252.1439930547375,Li4Mn3Sn3(TeO8)2
mp-1177243,236.1143426095983,Li4TiFe3O8
mp-771232,423.0824469764467,Li5Mn2Ni5O12
mp-771110,356.9649347632796,Li4Mn5P6WO24
mp-756351,866.0985479595864,Li3Mn4NiO8
mp-756595,715.6875310599019,Li4Mn5SnO12
mp-772976,606.2121276325679,Li8Mn15NiO32
mp-1177458,548.0206285788461,Li4Mn3V3(TeO8)2
mp-781078,38.65375636448428,Li3V2P4(HO8)2
mp-768898,47.745690472106595,LiMn2(SO4)3
mp-772578,293.0553423476277,Li2Mn3SnO8
mp-757166,292.756093648797,Li3Mn(SbO3)4
mp-756961,543.8680911658215,Li4Mn5Sb3O16
mp-1177507,51.57978652856729,Li3V2P4(HO8)2
mp-753560,120.71681207779118,LiVPHO5
mp-1275571,110.23159387463828,Li2VPHO5
mp-1290858,394.5576246321472,Li3Mn3TeO8
mp-763186,288.3814436740572,Li2Mn3SbO8
mp-1282790,280.1741422324352,Li2Mn3SnO8
mp-1349064,77.34683653187837,Li3V2P4(HO8)2
mp-753516,52.25406225796294,Li3V2P4(HO8)2
mp-775982,77.4878951447333,Li3V2P4(HO8)2
mp-754990,37.902660901257875,Li2VP2HO8
mp-19433,278.77934156089606,LiScMo3O8
mp-777480,145.1909524066672,Li2Ti3MnO8
mp-25284,195.4347081472152,LiMn2NiO6
mp-554979,195.73130921155197,Li2Mn2NiO6
mp-1235338,123.6429425618832,LiMn2(SO5)2
mp-773469,521.0723792391465,Li4Mn5Te3O16
mp-753235,282.35879152493084,Li2Mn3TeO8
mp-1177993,139.88029048504976,Li2Mn3SnO8
mp-753219,316.2060598902509,Li3MnNi3O8
mp-1177345,314.79143270222215,Li4MnNi3O8
mp-1639020,170.11498561318973,Li6Mn5SbO12
mp-752791,541.574632336627,Li2Mn3SbO8
mp-756729,269.4131957900082,Li3Mn3SbO8
mp-1309272,134.18833923845938,Li4Mn3SbO8
mp-1045401,92.71128923597854,Li(MnS2)2
mp-630880,62.857036384338166,LiNd2Tl(MoO4)4
mp-1235612,73.77106125629393,LiSm4(Mo2O7)2
mp-760989,165.98877551108575,Li3Mn3NiO8
mp-752967,570.7693488832069,Li4V2P4H3O16
mp-758969,35.45996866114307,Li2Mn(SO4)2
mp-753229,617.1488131600513,Li2Mn3NiO8
mp-757987,305.19212276305626,Li3Mn3NiO8
mp-760206,302.0337626225441,Li4Mn3NiO8
mp-753729,246.3754406626133,LiMnVP2(HO5)2
mp-849445,122.3668965531666,Li2MnVP2(HO5)2
mp-857092,77.34683653187837,Li3V2P4(HO8)2
mp-752490,83.70437199870432,LiVFe(P2O7)2
mp-1177781,82.46481368631049,Li2VFe(P2O7)2
mp-1177512,79.41565638860152,Li3VFe(P2O7)2
mp-771262,184.6992497033819,Li5Ti2Mn5O12
mp-1302395,117.52434495862916,Li2Ti2Mn3O10
mp-753035,115.25559185544776,Li3Ti2Mn3O10
mp-752796,112.5011082766372,Li4Ti2Mn3O10
mp-756866,592.3773552939954,Li2TiMn3O8
mp-755668,140.73189448507046,Li2TiMnO4
mp-771575,305.38146956925556,Li2TiMn3O8
mp-765565,151.56921349294288,Li3TiMn3O8
mp-778500,297.7039222102775,Li5TiMn9O20
mp-775480,198.68235462526457,Li5Nb6NiO18
mp-756896,926.6891368587478,Li4MnV3O8
mp-775166,147.06255152890515,Li2TiMn3O8
mp-760216,54.29975122419691,Li11Ti4Mn12O32
mp-761048,153.1726793053325,Li5TiMn3O8
mp-673706,113.91246081364436,Li7(Mo3Se4)4
mp-764265,840.9238081913018,Li10Mn3V5O16
mp-773098,1158.0670022069337,Li4Mn3VO8
mp-861234,286.5115150022491,LiMnVO4
mp-759213,291.9943924026573,Li4MnV3O8
mp-776140,344.58934686094415,Li2MnV5O12
mp-756140,667.0530451861255,Li3MnV4O12
mp-756177,198.86083132585557,Li4ZrNb(TeO6)2
mp-1282819,502.3953068994745,Li3MnV4O12
mp-774814,130.02140737946368,Li3Mn2V3O12
mp-760844,42.198450580284906,Li4Mn2V3O12
mp-1176951,550.4007687379005,Li6NbV3(PO4)6
mp-26721,137.17737419524158,Li2Nb(PO4)2
mp-776672,549.0841549480409,Li2NbV3O8
mp-755233,430.655924444782,Li3TiMn3O8
mp-754620,743.8909986697382,Li4TiMn5O12
mp-19431,262.4391505065472,LiYMo3O8
mp-1235517,131.41434035588557,LiMn2V4O8
mp-754424,298.71742780742284,Li4NbNi3O8
mp-1246483,200.84613390728256,Li6ReN4
mp-756515,552.3856286360201,Li4Nb(TeO4)3
mp-19107,267.33720698456625,LiMnVO4
mp-775796,292.9939245961962,Li2Ti3NbO8
mp-753760,291.39377220406595,Li2MnVO4
mp-767490,164.84163181920934,Li9Ti12NbO30
mp-777682,291.1975011757739,Li2NbV3O8
mp-772971,602.0133518528127,Li4Ti3Mn5O16
mp-761137,803.2508153875548,Li10Ti3Mn5O16
mp-776053,366.4431161910585,Li2TiMn2O6
mp-777417,590.5905422605581,Li4Ti5Mn3O16
mp-1292456,558.3648045224515,Li3TiMn2O6
mp-1198026,151.27894210048305,Li5Mo15S19
mp-1197196,55.51117488117396,Li2Mo15Se19
mp-1210761,1005.018473132124,Li2NiN
mp-771355,147.59709053724097,Li5Ti2Mn8O20
mp-781772,307.4157042212087,Li2Mn3VO8
mp-774681,377.3245769037744,Li5Mn2V5O12
mp-756863,574.037280780747,Li5Mn3V2O10
mp-1223482,83.02319735995168,Li3Mo15Se19
mp-755915,198.9610121214548,Li4Nb3TeO12
mp-759205,191.80491719585217,Li3TiMn3O8
mp-760999,94.97162810869938,Li4TiMn3O8
mp-767497,158.96563630387553,Li9Ti7Nb5O30
mp-1177893,575.6932930471406,Li2MnV3O8
mp-867644,276.4612974805127,Li3MnV3O8
mp-759457,182.55568288781356,Li8NbNi3(PO4)6
mp-673156,81.88338290263624,Li2NbP4O13
mp-774859,116.41286072983492,LiNbPO5
mp-754547,281.06960367470174,Li2TiMnO4
mp-1185184,2085.178414829654,Li3Nb
mp-1235516,169.2693420333061,LiY5(MoO6)2
mp-759998,584.7693546386766,Li4Nb(TeO4)3
mp-753044,569.4131819060975,Li4NbTe2WO12
mp-756376,197.92741598692663,Li3Nb4ZnO12
mp-772997,469.196961784075,Li8Ti7Nb6O30
mp-753504,592.4214917575971,Li3Nb4VO12
mp-26549,41.42466609987534,LiNb(PO3)4
mp-1235526,332.09922638463723,LiCr2O4
mp-753100,288.11622654458785,Li4Ni3Sn(PO4)4
mp-1176609,93.93621755109564,LiNb(PO3)4
mp-675711,39.94443382915985,Li(Mo3S4)2
mp-677108,93.8462507453856,Li7(Mo3S4)4
mp-675779,37.26944342696415,Li2Mo3S4
mp-770823,266.42699571516806,Li2NiSn(PO4)2
mp-1176774,299.2424084085872,LiCr2O4
mp-768634,37.632199360884904,Li3Cr4O8
mp-18793,75.54302638066193,LiCrO2
mp-768142,56.95230992350579,Li13Nb14ZnO42
mp-771074,152.35205055390034,Li7CrO6
mp-780493,152.27714728836517,Li8CrO6
mp-26521,91.6296237472478,LiMo(PO3)4
mp-767218,31.914180928009348,Li9(NbS2)14
mp-767171,3.5539545457844857,Li5(NbS2)7
mp-7936,99.05870482799727,LiNbS2
mp-760785,193.46610917958307,Li8VNi3(PO4)6
mp-540038,66.31959993727837,LiMo(PO4)2
mp-778109,109.73352788339534,Li6Nb3P8O29
mp-778150,108.64666869591436,Li9Nb3P8O29
mp-850928,367.312469134856,Li9Nb7V12O48
mp-674219,148.3128983805072,LiCr3O8
mp-770684,81.24108423177904,LiCr2O4
mp-26389,45.115153895281146,LiNb2(PO4)3
mp-752716,301.05430396608523,Li2VNi(PO4)2
mp-849547,106.77753822665883,Li5Cr4O8
mp-705333,67.18584381994448,LiMo(PO4)2
mp-583981,282.0601609386283,Li2Mo(PO4)2
mp-26535,199.88420362431503,Li3Mo2(PO4)3
mp-25827,103.72585775764118,LiMo2P3O11
mp-1101539,69.6248322816403,Li2Mo(PO4)2
mp-25843,43.19137462707795,LiMo2(PO4)3
mp-540310,140.60425538007442,Li2Mo(PO3)5
mp-26863,145.6854267290366,Li2Mo(PO4)2
mp-774032,75.63353047733284,LiCr2O4
mp-756362,151.47581409141995,LiCrO2
mp-705007,45.986650209679155,LiMo(PO3)4
mp-26347,152.38486500954193,Li3Mo(PO4)2
mp-26193,43.25342537738064,LiMo2P3O13
mp-26443,162.36692868326497,LiMoP2O7
mp-32123,71.10054786932969,LiMo2PO8
mp-26009,52.73790797931363,LiMo2P2O11
mp-26637,200.73144729013092,Li3Mo3(PO4)4
mp-26237,83.11058409459802,LiMo2P3O13
mp-26627,87.70195448903672,LiMoP2O7
mp-25983,22.820511330415364,LiMo(PO4)2
mp-26767,97.00033611337086,LiNb(PO3)4
mp-1275845,148.2136402151577,Li3MnV3O8
mp-851274,450.5182172242569,Li9Cr19O48
mp-756181,576.6696403392997,Li4Ni3Sb(PO4)4
mp-1236143,121.50339552188836,LiNb2(PO5)2
mp-1236414,1423.4292269793689,LiCrO2
mp-774836,391.0381520452705,Li4Ni5Te(PO4)6
mp-532743,126.31387293724316,Li2Ti4Ni(PO5)4
mp-851096,450.0553081912915,Li9Cr19O48
mp-771939,124.29661888589727,LiTi2Ni(PO5)2
mp-1045514,156.0559244795001,LiCr2O4
mp-769928,284.82266265660724,Li4NbV3O8
mp-770943,395.5688465839032,Li4TiNi5(PO4)6
mp-554940,146.980407668014,LiCr3O8
mp-1185311,893.7703977479051,LiCrO3
mp-753172,24.06937278024596,Li4Cr5O10
mp-25987,42.687565656528534,LiMo(PO3)4
mp-753227,99.49777339236896,LiCrO2
mp-755466,278.74576362246137,Li2NbVO4
mp-754575,170.69428350234654,Li17Cr2O12
mp-753258,237.35430716948244,Li3CrO4
mp-756711,240.1924391228053,Li4CrO4
mp-1177236,590.7423805138384,Li4V3Ni(PO4)4
mp-26319,100.727097783972,Li3Mo(PO3)8
mp-705380,80.93099216560262,LiMo2P3O13
mp-1012668,58.24292672048302,LiMo2P2O9
mp-26837,83.49102084353207,LiMoP2O7
mp-26533,88.33330814182935,LiNb2(PO4)3
mp-776371,87.43631788140299,Li2Nb2(PO4)3
